SYSTEM,WATERWAY,SITE,TRANSECT,METRES,SPECIES,HITS,HEIGHT,DATE,SURVEY,NOTES,SITE_NOTES
Moorabool,Moorabool,Sharps Rd,1,1,Rock,5,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,1,1,Agrostis stolonifera,2,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,1,2,Bare,18,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,1,2,Litter,21,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,1,2,Rock,1,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,1,2,Callistemon sieberi,11,1_5m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,1,2,Lomandra longifolia,9,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,1,2,Agrostis stolonifera,2,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,1,2,Log,1,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,2,-1,Water,40,0_1m,6/12/2022,5,NA,T2 - both pegs found.
Moorabool,Moorabool,Sharps Rd,2,-1,Acacia mearnsii,1,0_1m,6/12/2022,5,"""toppled over but still alive",NA
Moorabool,Moorabool,Sharps Rd,2,0,Water,40,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,2,0,Juncus acutus subsp. acutus,12,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,2,0,Acacia mearnsii,8,1_5m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,2,0,Cycnogeton procerum,5,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,2,0,Juncus spp.,8,0_1m,6/12/2022,5,"(""Juncus? (not amabilis"")",NA
Moorabool,Moorabool,Sharps Rd,2,0,Lomandra spp.,6,0_1m,6/12/2022,5,"just wrote ""lomandra""",NA
Moorabool,Moorabool,Sharps Rd,2,1,Acacia mearnsii,22,"1_5,",6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,2,1,Litter,14,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,2,1,Bare,26,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,2,1,Phragmites australis,2,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,2,1,Lomandra spp.,28,0_1m,6/12/2022,5,"just wrote ""lomandra""",NA
Moorabool,Moorabool,Sharps Rd,2,2,Lomandra spp.,16,0_1m,6/12/2022,5,"just wrote ""lomandra""",NA
Moorabool,Moorabool,Sharps Rd,2,2,Acacia mearnsii,9,1_5m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,2,2,Litter,10,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,2,2,Bare,30,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,2,2,Microlaena stipoides var. stipoides,1,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,2,2,Poa labillardierei var. labillardierei,1,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,2,3,Lomandra spp.,19,0_1m,6/12/2022,5,"just wrote ""lomandra""",NA
Moorabool,Moorabool,Sharps Rd,2,3,Microlaena stipoides var. stipoides,7,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,2,3,Litter,7,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,2,3,Bare,33,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,2,3,Poa labillardierei var. labillardierei,11,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,4,-1,Water,40,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,4,-1,Cycnogeton procerum,2,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,4,-1,Phragmites australis,1,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,4,0,Water,40,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,4,0,Agrostis stolonifera,6,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,4,0,Phragmites australis,1,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,4,0,Ficinia nodosa,1,0_1m,6/12/2022,5,"originally ""juncus collected"" but note in T5 says this is likely to be ficinia nodosa",NA
Moorabool,Moorabool,Sharps Rd,4,0,Cycnogeton procerum,7,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,4,0,Persicaria decipiens,1,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,4,1,Bare,25,0_1m,6/12/2022,5,"Substrates add to 44 - ""bare"" just has the number so likely calculated by substracting litter (15) from 40, forgetting about water (4)?.",NOTE acacia has fallen across transect (unsure if this note is for whole of T4 or just the 1m)
Moorabool,Moorabool,Sharps Rd,4,1,Litter,15,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,4,1,Callistemon sieberi,2,1_5m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,4,1,Water,4,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,4,1,Phragmites australis,2,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,4,1,Acacia dealbata,14,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,4,2,Bare,15,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,4,2,Litter,25,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,4,2,Acacia dealbata,7,1_5m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,4,2,Microlaena stipoides var. stipoides,4,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,4,2,Gynatrix pulchella s.l.,2,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,4,2,Lomandra longifolia,3,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,4,2,Melicytus dentatus s.l.,3,1_5m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,3,-1,Water,40,0_1m,6/12/2022,5,NA,"T3 - ""Looks like bottom of transect has been washed out; top peg still present but bottom peg gone. "" Came after T4 in the book."
Moorabool,Moorabool,Sharps Rd,3,-1,Juncus acutus subsp. acutus,12,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,3,-1,Cycnogeton procerum,2,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,3,-1,Ficinia nodosa,1,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,3,0,Water,40,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,3,0,Cycnogeton procerum,12,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,3,0,Juncus acutus subsp. acutus,19,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,3,0,Agrostis stolonifera,1,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,3,0,Ficinia nodosa,2,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,3,1,Litter,10,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,3,1,Bare,30,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,3,1,Microlaena stipoides var. stipoides,1,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,3,1,Vinca major,1,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,3,1,Phragmites australis,1,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,3,1,Juncus acutus subsp. acutus,1,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,3,2,Vinca major,12,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,3,2,Litter,2,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,3,2,Bare,38,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,3,2,Ehrharta erecta var. erecta,9,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,3,2,Poa labillardierei var. labillardierei,4,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,3,2,Dactylis glomerata,2,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,3,2,Phragmites australis,2,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,3,3,Poa labillardierei var. labillardierei,20,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,3,3,Litter,40,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,3,3,Dactylis glomerata,4,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,3,3,Vinca major,21,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,3,3,Anthoxanthum odoratum,10,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,3,3,Microlaena stipoides var. stipoides,4,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,5,-1,Water,40,0_1m,6/12/2022,5,"Note - ""All previous transects: ""Juncus (collected)"" is likely to be Ficinia nodosa.""  I only found one instance of this before T5 (and have rectified it)",NA
Moorabool,Moorabool,Sharps Rd,5,-1,Callistemon sieberi,15,0_1m,6/12/2022,5,"ALSO NOTE - I'm surprised there's water up to 2m in this transect, just noting it's in the book and not a transcription error.",NA
Moorabool,Moorabool,Sharps Rd,5,-1,Leptospermum lanigerum,5,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,5,0,Water,40,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,5,0,Callistemon sieberi,15,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,5,0,Cycnogeton procerum,1,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,5,0,Agrostis stolonifera,3,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,5,1,Water,36,0_1m,6/12/2022,5,No number written - I've added 36 by subtracting rock and litter from 40.,NA
Moorabool,Moorabool,Sharps Rd,5,1,Poa labillardierei var. labillardierei,1,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,5,1,Agrostis stolonifera,12,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,5,1,Rock,3,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,5,1,Callistemon sieberi,10,1_5m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,5,1,Ficinia nodosa,4,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,5,1,Litter,1,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,5,2,Bare,8,0_1m,6/12/2022,5,Substrates add to 42 in 2m. No obvious solution as all have check marks.,NA
Moorabool,Moorabool,Sharps Rd,5,2,Litter,7,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,5,2,Callistemon sieberi,9,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,5,2,Agrostis stolonifera,12,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,5,2,Water,10,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,5,2,Rock,17,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,5,2,Ficinia nodosa,4,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,5,3,Bare,20,0_1m,6/12/2022,5,"Substrates add to 41 in 3m - bare just has the number so likely calculated by substracting litter (1) from 40, forgetting about the root..",NA
Moorabool,Moorabool,Sharps Rd,5,3,Litter,20,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,5,3,Callistemon sieberi,4,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,5,3,Acacia dealbata,11,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,5,3,Rubus anglocandicans,1,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,5,3,Ficinia nodosa,4,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,5,3,Tree root,1,0_1m,6/12/2022,5,"Unsure whether to put as ""tree root"" or ""root""",NA
Moorabool,Moorabool,Sharps Rd,5,3,Melicytus dentatus s.l.,3,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,5,3,Agrostis stolonifera,6,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,5,3,Poa labillardierei var. labillardierei,1,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,5,4,Bare,26,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,5,4,Litter,14,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,5,4,Microlaena stipoides var. stipoides,3,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,5,4,Melicytus dentatus s.l.,6,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,5,4,Lomandra longifolia,16,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,5,4,Poa labillardierei var. labillardierei,1,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,5,4,Rubus anglocandicans,3,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,6,-1,Water,40,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,6,-1,Callistemon spp.,3,1_5m,6/12/2022,5,"just wrote ""callistemon"", could be sieberi per previous transects on this day",NA
Moorabool,Moorabool,Sharps Rd,6,0,Water,40,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,6,0,Ficinia nodosa,15,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,6,0,Callistemon spp.,12,1_5m,6/12/2022,5,"just wrote ""callistemon"", could be sieberi per previous transects on this day",NA
Moorabool,Moorabool,Sharps Rd,6,1,Litter,6,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,6,1,Lomandra spp.,1,0_1m,6/12/2022,5,"just wrote ""lomandra"", could be long per previous transects on this day",NA
Moorabool,Moorabool,Sharps Rd,6,1,Callistemon spp.,13,1_5m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,6,1,Ficinia nodosa,14,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,6,1,Phragmites australis,1,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,6,1,Agrostis spp.,1,0_1m,6/12/2022,5,"just wrote ""agrostis"", could be stolon per most recent transects on this day",NA
Moorabool,Moorabool,Sharps Rd,6,1,Leptospermum lanigerum,1,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,6,1,Bare,34,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,6,2,Litter,7,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,6,2,Lomandra spp.,2,0_1m,6/12/2022,5,"just wrote ""lomandra"", could be long per previous transects on this day",NA
Moorabool,Moorabool,Sharps Rd,6,2,Callistemon spp.,7,1_5m,6/12/2022,5,"just wrote ""callistemon"", could be sieberi per previous transects on this day",NA
Moorabool,Moorabool,Sharps Rd,6,2,Agrostis spp.,1,0_1m,6/12/2022,5,"just wrote ""agrostis"", could be stolon per most recent transects on this day",NA
Moorabool,Moorabool,Sharps Rd,6,2,Bare,33,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,6,2,Eucalyptus camaldulensis subsp. camaldulensis,4,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,7,-1,Water,40,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,7,-1,Cycnogeton procerum,2,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,7,0,Water,40,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,7,0,Callistemon sieberi,5,1_5m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,7,0,Cycnogeton procerum,17,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,7,0,Agrostis stolonifera,2,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,7,1,Bare,31,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,7,1,Litter,7,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,7,1,Callistemon sieberi,6,1_5m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,7,1,Moss,2,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,7,1,Ficinia nodosa,12,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,7,1,Lomandra longifolia,3,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,7,2,Bare,23,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,7,2,Litter,17,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,7,2,Callistemon sieberi,11,1_5m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,7,2,Microlaena stipoides var. stipoides,2,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,7,2,Ficinia nodosa,3,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,9,-1,Water,40,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,9,-1,Cycnogeton procerum,2,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,9,0,Water,40,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,9,0,Cycnogeton procerum,11,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,9,0,Ficinia nodosa,3,0_1m,6/12/2022,5,"(just wrote ""ficinia"", presumably nodosa as only one in master list and it was in earlier transects on this day)",NA
Moorabool,Moorabool,Sharps Rd,9,0,Callistemon sieberi,5,1_5m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,9,0,Acacia dealbata,2,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,9,1,Acacia dealbata,10,1_5m,6/12/2022,5,"Substrates add to 41 in 1m - litter just has the number so likely calculated by substracting bare (7) from 40, forgetting about rock (1).",NA
Moorabool,Moorabool,Sharps Rd,9,1,Bare,7,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,9,1,Poa labillardierei var. labillardierei,4,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,9,1,Acacia spp.,1,0_1m,6/12/2022,5,"(just wrote ""acacia"", possibly dealbata as per earlier in this transect?)",NA
Moorabool,Moorabool,Sharps Rd,9,1,Agrostis spp.,1,0_1m,6/12/2022,5,"just wrote ""agrostis"", could be stolon per most recent transects on this day",NA
Moorabool,Moorabool,Sharps Rd,9,1,Rock,1,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,9,1,Ficinia nodosa,1,0_1m,6/12/2022,5,"(just wrote ""ficinia"", presumably nodosa as only one in master list and it was in earlier transects on this day)",NA
Moorabool,Moorabool,Sharps Rd,9,1,Lomandra spp.,11,0_1m,6/12/2022,5,"just wrote ""lomandra"", could be long per previous transects on this day",NA
Moorabool,Moorabool,Sharps Rd,9,1,Callistemon spp.,14,1_5m,6/12/2022,5,"just wrote ""callistemon"", could be sieberi per previous transects on this day",NA
Moorabool,Moorabool,Sharps Rd,9,1,Litter,33,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,9,2,Litter,10,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,9,2,Lomandra spp.,17,0_1m,6/12/2022,5,"just wrote ""lomandra"", could be long per previous transects on this day",NA
Moorabool,Moorabool,Sharps Rd,9,2,Callistemon spp.,6,1_5m,6/12/2022,5,"just wrote ""callistemon"", could be sieberi per previous transects on this day",NA
Moorabool,Moorabool,Sharps Rd,9,2,Water,5,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,9,2,Rock,5,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,9,2,Bare,20,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,9,2,Poa labillardierei var. labillardierei,7,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,9,2,Agrostis spp.,3,0_1m,6/12/2022,5,"just wrote ""agrostis"", could be stolon per most recent transects on this day",NA
Moorabool,Moorabool,Sharps Rd,9,2,Ficinia nodosa,2,0_1m,6/12/2022,5,"(just wrote ""ficinia"", presumably nodosa as only one in master list and it was in earlier transects on this day)",NA
Moorabool,Moorabool,Sharps Rd,8,-1,Water,40,0_1m,6/12/2022,5,NA,"T8 - ""can't find either peg but fairly confident of location based on photo - found the poa in the photos."" Also note this was after T9 in the book."
Moorabool,Moorabool,Sharps Rd,8,-1,Cycnogeton procerum,3,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,8,-1,Eleocharis acuta,2,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,8,-1,Schoenoplectus tabernaemontani,3,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,8,-1,Phragmites australis,2,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,8,-1,Carex bichenoviana,8,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,8,0,Water,40,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,8,0,Phragmites australis,4,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,8,0,Carex bichenoviana,13,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,8,0,Cycnogeton procerum,2,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,8,0,Juncus acutus subsp. acutus,2,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,8,1,Litter,27,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,8,1,Bare,13,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,8,1,Agrostis stolonifera,1,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,8,1,Acacia dealbata,1,1_5m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,8,1,Rock,1,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,8,1,Ficinia nodosa,12,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,8,1,Phragmites australis,1,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,8,2,Bare,7,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,8,2,Litter,30,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,8,2,Ficinia nodosa,11,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,8,2,Poa labillardierei var. labillardierei,5,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,8,2,Acacia dealbata,3,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,8,2,Acacia dealbata,10,1_5m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,8,2,Rock,3,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,10,-1,Water,40,0_1m,6/12/2022,5,NA,T10 - only top peg found.
Moorabool,Moorabool,Sharps Rd,10,0,Water,30,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,10,0,Litter,3,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,10,0,Bare,7,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,10,0,Poa labillardierei var. labillardierei,4,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,10,0,Carex bichenoviana,10,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,10,0,Cycnogeton procerum,1,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,10,0,Juncus acutus subsp. acutus,5,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,10,1,Litter,7,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,10,1,Bare,30,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,10,1,Poa labillardierei var. labillardierei,10,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,10,1,Rock,3,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,10,1,Persicaria prostrata,1,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,10,1,Juncus acutus subsp. acutus,3,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,10,1,Callistemon spp.,2,1_5m,6/12/2022,5,"just wrote ""callistemon"", could be sieberi per previous transects on this day",NA
Moorabool,Moorabool,Sharps Rd,10,2,Litter,3,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,10,2,Rubus anglocandicans,2,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,10,2,Log,1,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,10,2,Rock,6,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,10,2,Bare,30,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,10,3,Litter,5,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Sharps Rd,10,3,Callistemon spp.,6,1_5m,6/12/2022,5,"just wrote ""callistemon"", could be sieberi per previous transects on this day",NA
Moorabool,Moorabool,Sharps Rd,10,3,Bare,35,0_1m,6/12/2022,5,NA,NA
Moorabool,Moorabool,Bakers Bridge,10,-1,Water,40,0_1m,7/12/2022,5,NA,"T10 - NOTE: Banks scoured from floodwaters, therefore devoid of annual and shallow-rooted plants."
Moorabool,Moorabool,Bakers Bridge,10,-1,Cycnogeton procerum,5,0_1m,7/12/2022,5,NA,NA
Moorabool,Moorabool,Bakers Bridge,10,0,Water,40,0_1m,7/12/2022,5,NA,NA
Moorabool,Moorabool,Bakers Bridge,10,0,Cycnogeton procerum,5,0_1m,7/12/2022,5,NA,NA
