WATERWAY,SITE,TRANSECT,SUB_TRANS,METRES,SPECIES,ORIGIN,HITS,HEIGHT,DATE,SURVEY,EXCLOSURE,NOTES
Moorabool,Hunts Bridge,6,D,3,Microlaena stipoides var. stipoides,native,14,0_1m,13/11/2017,2,0,updated subtransect from C to D
Moorabool,Hunts Bridge,6,D,3,Rubus anglocandicans,exotic,4,0_1m,13/11/2017,2,0,updated subtransect from C to D
Moorabool,Hunts Bridge,6,D,3,Phragmites australis,native,1,0_1m,13/11/2017,2,0,updated subtransect from C to D
Moorabool,Hunts Bridge,6,D,3,Pteridium esculentum,native,8,0_1m,13/11/2017,2,0,updated subtransect from C to D
Moorabool,Hunts Bridge,6,D,3,Rock,ground,3,0_1m,13/11/2017,2,0,updated subtransect from C to D
Moorabool,Hunts Bridge,6,D,3,Moss/Lichen,ground,1,0_1m,13/11/2017,2,0,updated subtransect from C to D
Moorabool,Hunts Bridge,6,E,4,Litter,ground,39,0_1m,13/11/2017,2,0,updated subtransect from C to E
Moorabool,Hunts Bridge,6,E,4,Bare,ground,1,0_1m,13/11/2017,2,0,updated subtransect from C to E
Moorabool,Hunts Bridge,6,E,4,Microlaena stipoides var. stipoides,native,5,0_1m,13/11/2017,2,0,updated subtransect from C to E
Moorabool,Hunts Bridge,6,E,4,Bromus diandrus,exotic,29,0_1m,13/11/2017,2,0,updated subtransect from C to E
Moorabool,Hunts Bridge,6,E,4,Vulpia bromoides,exotic,24,0_1m,13/11/2017,2,0,updated subtransect from C to E
Moorabool,Hunts Bridge,6,E,4,Bromus hordeaceus subsp. hordeaceus,exotic,2,0_1m,13/11/2017,2,0,updated subtransect from C to E
Moorabool,Hunts Bridge,6,E,4,Pteridium esculentum,native,6,0_1m,13/11/2017,2,0,updated subtransect from C to E
Moorabool,Hunts Bridge,6,E,4,Anthoxanthum odoratum,exotic,3,0_1m,13/11/2017,2,0,updated subtransect from C to E
Moorabool,Hunts Bridge,5,W,-1,Water,ground,35,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,W,-1,Litter,ground,5,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,W,-1,Cycnogeton procerum,native,2,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,W,-1,Poa labillardierei var. labillardierei,native,2,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,W,-1,Microlaena stipoides var. stipoides,native,2,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,W,-1,Pteridium esculentum,native,1,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,W,-1,Leptospermum lanigerum,native,6,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,W,-1,Rubus anglocandicans,exotic,15,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,W,-1,Phragmites australis,native,22,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,A,0,Litter,ground,34,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,A,0,Microlaena stipoides var. stipoides,native,22,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,A,0,Phragmites australis,native,23,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,A,0,Pteridium esculentum,native,12,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,A,0,Rubus anglocandicans,exotic,29,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,A,0,Log,ground,2,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,A,0,Anthoxanthum odoratum,exotic,9,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,A,0,Vulpia bromoides,exotic,2,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,A,0,Moss/Lichen,ground,3,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,A,0,Rock,ground,1,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,B,1,Litter,ground,40,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,B,1,Phragmites australis,native,8,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,B,1,Vulpia bromoides,exotic,9,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,B,1,Pteridium esculentum,native,8,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,B,1,Anthoxanthum odoratum,exotic,23,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,B,1,Bromus diandrus,exotic,5,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,B,1,Microlaena stipoides var. stipoides,native,19,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,B,1,Poa labillardierei var. labillardierei,native,16,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,B,1,Senecio glomeratus,native,3,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,B,1,Rubus anglocandicans,exotic,6,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,B,1,Holcus lanatus,exotic,1,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,B,1,Acaena novae-zelandiae,native,3,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,B,1,Moss/Lichen,ground,1,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,B,1,Oxalis perennans,native,1,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,C,2,Litter,ground,40,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,C,2,Anthoxanthum odoratum,exotic,31,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,C,2,Microlaena stipoides var. stipoides,native,8,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,C,2,Vulpia bromoides,exotic,19,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,C,2,Poa labillardierei var. labillardierei,native,17,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,C,2,Bromus diandrus,exotic,6,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,C,2,Senecio glomeratus,native,2,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,C,2,Rock,ground,1,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,C,2,Phragmites australis,native,1,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,C,2,Aira elegantissima,exotic,1,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,C,2,Moss/Lichen,ground,1,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,D,3,Litter,ground,33,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,D,3,Microlaena stipoides var. stipoides,native,12,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,D,3,Vulpia bromoides,exotic,10,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,D,3,Bromus diandrus,exotic,4,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,D,3,Rock,ground,4,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,D,3,Anthoxanthum odoratum,exotic,14,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,D,3,Aira elegantissima,exotic,3,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,D,3,Poa labillardierei var. labillardierei,native,15,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,D,3,Senecio glomeratus,native,1,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,D,3,Moss/Lichen,ground,2,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,D,3,Bare,ground,1,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,5,D,3,Pteridium esculentum,native,5,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,W,-1,Water,ground,26,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,W,-1,Rock,ground,5,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,W,-1,Carex fascicularis,native,8,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,W,-1,Cycnogeton procerum,native,4,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,W,-1,Potamogeton crispus,native,4,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,W,-1,Poa labillardierei var. labillardierei,native,6,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,W,-1,Phragmites australis,native,8,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,W,-1,Carex appressa,native,7,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,W,-1,Juncus amabilis,native,5,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,W,-1,Anthoxanthum odoratum,exotic,3,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,W,-1,Plantago lanceolata,exotic,1,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,W,-1,Lobelia anceps,native,5,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,W,-1,Microlaena stipoides var. stipoides,native,5,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,W,-1,Vulpia bromoides,exotic,2,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,W,-1,Briza maxima,exotic,1,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,A,0,Log,ground,1,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,A,0,Litter,ground,27,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,A,0,Senecio quadridentatus,native,5,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,A,0,Rock,ground,9,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,A,0,Microlaena stipoides var. stipoides,native,15,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,A,0,Moss/Lichen,ground,8,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,A,0,Poa labillardierei var. labillardierei,native,10,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,A,0,Phragmites australis,native,7,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,A,0,Anthoxanthum odoratum,exotic,9,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,A,0,Vulpia bromoides,exotic,7,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,A,0,Plantago lanceolata,exotic,3,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,A,0,Bare,ground,3,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,A,0,Bromus diandrus,exotic,6,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,A,0,Rubus anglocandicans,exotic,1,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,A,0,Bursaria spinosa,native,2,1_5m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,A,0,Aira elegantissima,exotic,1,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,A,0,Carex appressa,native,6,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,B,1,Litter,ground,28,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,B,1,Vulpia bromoides,exotic,5,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,B,1,Anthoxanthum odoratum,exotic,17,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,B,1,Moss/Lichen,ground,10,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,B,1,Rock,ground,2,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,B,1,Bromus diandrus,exotic,9,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,B,1,Microlaena stipoides var. stipoides,native,12,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,B,1,Briza maxima,exotic,7,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,B,1,Rytidosperma spp.,native,1,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,B,1,Rubus anglocandicans,exotic,6,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,B,1,Senecio quadridentatus,native,4,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,B,1,Poa labillardierei var. labillardierei,native,18,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,B,1,Pteridium esculentum,native,3,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,B,1,Sonchus oleraceus,exotic,1,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,B,1,Phragmites australis,native,2,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,C,2,Moss/Lichen,ground,3,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,C,2,Rubus anglocandicans,exotic,7,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,C,2,Anthoxanthum odoratum,exotic,14,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,C,2,Bromus diandrus,exotic,14,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,C,2,Briza maxima,exotic,15,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,C,2,Poa labillardierei var. labillardierei,native,15,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,C,2,Lepidosperma spp.,native,4,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,C,2,Rock,ground,9,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,C,2,Senecio quadridentatus,native,2,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,C,2,Microlaena stipoides var. stipoides,native,1,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,C,2,Log,ground,2,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,C,2,Dactylis glomerata,exotic,1,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,C,2,Acaena novae-zelandiae,native,2,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,C,2,Vulpia bromoides,exotic,2,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,C,2,Plantago lanceolata,exotic,1,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,C,2,Litter,ground,26,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,D,3,Litter,ground,33,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,D,3,Briza maxima,exotic,28,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,D,3,Bromus diandrus,exotic,13,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,D,3,Vulpia bromoides,exotic,7,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,D,3,Rubus anglocandicans,exotic,6,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,D,3,Rock,ground,7,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,D,3,Senecio quadridentatus,native,5,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,D,3,Cirsium vulgare,exotic,1,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,D,3,Poa labillardierei var. labillardierei,native,3,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,D,3,Anthoxanthum odoratum,exotic,4,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,D,3,Lactuca serriola,exotic,1,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,D,3,Plantago lanceolata,exotic,1,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,D,3,Dichelachne crinita,native,2,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,4,D,3,Pteridium esculentum,native,1,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,W,-1,Water,ground,38,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,W,-1,Litter,ground,2,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,W,-1,Coprosma quadrifida,native,8,1_5m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,W,-1,Rubus anglocandicans,exotic,18,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,W,-1,Rubus parvifolius,native,3,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,W,-1,Acaena novae-zelandiae,native,3,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,W,-1,Poa labillardierei var. labillardierei,native,4,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,W,-1,Cycnogeton procerum,native,4,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,W,-1,Phragmites australis,native,11,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,W,-1,Bursaria spinosa,native,5,1_5m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,A,0,Litter,ground,38,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,A,0,Rubus anglocandicans,exotic,28,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,A,0,Phragmites australis,native,18,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,A,0,Poa labillardierei var. labillardierei,native,15,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,A,0,Rubus parvifolius,native,4,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,A,0,Holcus lanatus,exotic,1,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,A,0,Anthoxanthum odoratum,exotic,10,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,A,0,Acaena novae-zelandiae,native,15,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,A,0,Hypochaeris radicata,exotic,5,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,A,0,Microlaena stipoides var. stipoides,native,1,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,A,0,Senecio quadridentatus,native,3,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,A,0,Bare,ground,2,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,A,0,Bursaria spinosa,native,5,1_5m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,B,1,Litter,ground,33,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,B,1,Bare,ground,2,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,B,1,Anthoxanthum odoratum,exotic,7,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,B,1,Rubus anglocandicans,exotic,12,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,B,1,Bromus diandrus,exotic,22,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,B,1,Briza maxima,exotic,1,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,B,1,Rock,ground,4,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,B,1,Phragmites australis,native,1,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,B,1,Senecio glomeratus,native,1,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,B,1,Erodium spp.,exotic,5,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,B,1,Hypochaeris radicata,exotic,2,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,B,1,Rubus parvifolius,native,1,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,B,1,Lepidosperma spp.,native,1,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,B,1,Acaena novae-zelandiae,native,6,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,B,1,Poa labillardierei var. labillardierei,native,7,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,B,1,Moss/Lichen,ground,1,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,B,1,Dichelachne crinita,native,2,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,C,2,Litter,ground,36,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,C,2,Bare,ground,1,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,C,2,Rubus anglocandicans,exotic,13,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,C,2,Bromus diandrus,exotic,14,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,C,2,Pteridium esculentum,native,5,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,C,2,Avena fatua,exotic,1,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,C,2,Senecio quadridentatus,native,9,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,C,2,Vulpia bromoides,exotic,2,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,C,2,Dichelachne crinita,native,3,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,C,2,Rubus parvifolius,native,3,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,C,2,Moss/Lichen,ground,2,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,C,2,Rock,ground,1,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,C,2,Hypochaeris radicata,exotic,1,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,C,2,Senecio glomeratus,native,1,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,C,2,Microlaena stipoides var. stipoides,native,2,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,3,C,2,Bursaria spinosa,native,6,1_5m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,W,-1,Water,ground,40,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,W,-1,Carex appressa,native,12,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,W,-1,Cycnogeton procerum,native,7,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,W,-1,Pomaderris aspera,native,6,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,W,-1,Leptospermum lanigerum,native,15,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,W,-1,Phragmites australis,native,6,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,A,0,Bare,ground,16,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,A,0,Poa labillardierei var. labillardierei,native,6,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,A,0,Moss/Lichen,ground,2,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,A,0,Rock,ground,2,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,A,0,Bromus diandrus,exotic,5,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,A,0,Senecio glomeratus,native,2,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,A,0,Microlaena stipoides var. stipoides,native,3,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,A,0,Senecio quadridentatus,native,3,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,A,0,Phragmites australis,native,4,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,A,0,Rytidosperma spp.,native,2,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,A,0,Dichelachne crinita,native,4,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,A,0,Carex appressa,native,2,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,A,0,Dactylis glomerata,exotic,8,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,A,0,Litter,ground,20,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,A,0,Rubus anglocandicans,exotic,6,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,A,0,Leptospermum lanigerum,native,3,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,B,1,Litter,ground,27,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,B,1,Bare,ground,2,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,B,1,Rock,ground,6,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,B,1,Moss/Lichen,ground,5,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,B,1,Poa labillardierei var. labillardierei,native,2,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,B,1,Phragmites australis,native,5,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,B,1,Senecio glomeratus,native,1,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,B,1,Bromus diandrus,exotic,1,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,B,1,Dichelachne crinita,native,4,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,B,1,Dactylis glomerata,exotic,12,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,B,1,Clematis aristata,native,5,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,B,1,Bursaria spinosa,native,4,1_5m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,B,1,Leptospermum lanigerum,native,7,1_5m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,B,1,Rubus anglocandicans,exotic,2,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,C,2,Litter,ground,30,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,C,2,Bare,ground,1,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,C,2,Bromus diandrus,exotic,19,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,C,2,Senecio quadridentatus,native,1,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,C,2,Phragmites australis,native,5,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,C,2,Pteridium esculentum,native,3,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,C,2,Rock,ground,9,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,C,2,Clematis aristata,native,2,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,C,2,Lepidosperma spp.,native,10,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,D,3,Litter,ground,38,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,D,3,Bromus diandrus,exotic,33,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,D,3,Rock,ground,1,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,D,3,Vulpia bromoides,exotic,15,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,D,3,Briza maxima,exotic,3,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,D,3,Bursaria spinosa,native,1,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,D,3,Moss/Lichen,ground,1,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,D,3,Clematis aristata,native,2,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,E,4,Litter,ground,36,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,E,4,Rock,ground,1,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,E,4,Bromus diandrus,exotic,38,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,E,4,Senecio quadridentatus,native,8,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,E,4,Vulpia bromoides,exotic,10,0_1m,13/11/2017,2,0,
Moorabool,Hunts Bridge,2,E,4,Senecio glomeratus,native,2,0_1m,13/11/2017,2,0,
