SYSTEM,WATERWAY,SITE,Datetime,Water_Level_m,Water_Level_m_AHD
Wimmera,Mt William,RosesGap,12/03/2018 7:00,0.139,167.86
Wimmera,Mt William,RosesGap,12/03/2018 8:00,0.144,167.86
Wimmera,Mt William,RosesGap,12/03/2018 9:00,0.138,167.85
Wimmera,Mt William,RosesGap,12/03/2018 10:00,0.135,167.85
Wimmera,Mt William,RosesGap,12/03/2018 11:00,0.128,167.84
Wimmera,Mt William,RosesGap,12/03/2018 12:00,0.128,167.84
Wimmera,Mt William,RosesGap,12/03/2018 13:00,0.127,167.84
Wimmera,Mt William,RosesGap,12/03/2018 14:00,0.129,167.85
Wimmera,Mt William,RosesGap,12/03/2018 15:00,0.126,167.84
Wimmera,Mt William,RosesGap,12/03/2018 16:00,0.123,167.84
Wimmera,Mt William,RosesGap,12/03/2018 17:00,0.124,167.84
Wimmera,Mt William,RosesGap,12/03/2018 18:00,0.126,167.84
Wimmera,Mt William,RosesGap,12/03/2018 19:00,0.128,167.84
Wimmera,Mt William,RosesGap,12/03/2018 20:00,0.124,167.84
Wimmera,Mt William,RosesGap,12/03/2018 21:00,0.133,167.85
Wimmera,Mt William,RosesGap,12/03/2018 22:00,0.125,167.84
Wimmera,Mt William,RosesGap,12/03/2018 23:00,0.129,167.85
Wimmera,Mt William,RosesGap,13/03/2018 0:00,0.128,167.84
Wimmera,Mt William,RosesGap,13/03/2018 1:00,0.135,167.85
Wimmera,Mt William,RosesGap,13/03/2018 2:00,0.134,167.85
Wimmera,Mt William,RosesGap,13/03/2018 3:00,0.138,167.85
Wimmera,Mt William,RosesGap,13/03/2018 4:00,0.139,167.86
Wimmera,Mt William,RosesGap,13/03/2018 5:00,0.139,167.86
Wimmera,Mt William,RosesGap,13/03/2018 6:00,0.134,167.85
Wimmera,Mt William,RosesGap,13/03/2018 7:00,0.136,167.85
Wimmera,Mt William,RosesGap,13/03/2018 8:00,0.142,167.86
Wimmera,Mt William,RosesGap,13/03/2018 9:00,0.138,167.85
Wimmera,Mt William,RosesGap,13/03/2018 10:00,0.135,167.85
Wimmera,Mt William,RosesGap,13/03/2018 11:00,0.13,167.85
Wimmera,Mt William,RosesGap,13/03/2018 12:00,0.127,167.84
Wimmera,Mt William,RosesGap,13/03/2018 13:00,0.123,167.84
Wimmera,Mt William,RosesGap,13/03/2018 14:00,0.125,167.84
Wimmera,Mt William,RosesGap,13/03/2018 15:00,0.126,167.84
Wimmera,Mt William,RosesGap,13/03/2018 16:00,0.123,167.84
Wimmera,Mt William,RosesGap,13/03/2018 17:00,0.12,167.84
Wimmera,Mt William,RosesGap,13/03/2018 18:00,0.125,167.84
Wimmera,Mt William,RosesGap,13/03/2018 19:00,0.123,167.84
Wimmera,Mt William,RosesGap,13/03/2018 20:00,0.121,167.84
Wimmera,Mt William,RosesGap,13/03/2018 21:00,0.124,167.84
Wimmera,Mt William,RosesGap,13/03/2018 22:00,0.13,167.85
Wimmera,Mt William,RosesGap,13/03/2018 23:00,0.127,167.84
Wimmera,Mt William,RosesGap,14/03/2018 0:00,0.128,167.84
Wimmera,Mt William,RosesGap,14/03/2018 1:00,0.131,167.85
Wimmera,Mt William,RosesGap,14/03/2018 2:00,0.133,167.85
Wimmera,Mt William,RosesGap,14/03/2018 3:00,0.136,167.85
Wimmera,Mt William,RosesGap,14/03/2018 4:00,0.134,167.85
Wimmera,Mt William,RosesGap,14/03/2018 5:00,0.133,167.85
Wimmera,Mt William,RosesGap,14/03/2018 6:00,0.137,167.85
Wimmera,Mt William,RosesGap,14/03/2018 7:00,0.134,167.85
Wimmera,Mt William,RosesGap,14/03/2018 8:00,0.139,167.86
Wimmera,Mt William,RosesGap,14/03/2018 9:00,0.135,167.85
Wimmera,Mt William,RosesGap,14/03/2018 10:00,0.128,167.84
Wimmera,Mt William,RosesGap,14/03/2018 11:00,0.127,167.84
Wimmera,Mt William,RosesGap,14/03/2018 12:00,0.12,167.84
Wimmera,Mt William,RosesGap,14/03/2018 13:00,0.126,167.84
Wimmera,Mt William,RosesGap,14/03/2018 14:00,0.12,167.84
Wimmera,Mt William,RosesGap,14/03/2018 15:00,0.122,167.84
Wimmera,Mt William,RosesGap,14/03/2018 16:00,0.12,167.84
Wimmera,Mt William,RosesGap,14/03/2018 17:00,0.122,167.84
Wimmera,Mt William,RosesGap,14/03/2018 18:00,0.123,167.84
Wimmera,Mt William,RosesGap,14/03/2018 19:00,0.121,167.84
Wimmera,Mt William,RosesGap,14/03/2018 20:00,0.126,167.84
Wimmera,Mt William,RosesGap,14/03/2018 21:00,0.129,167.85
Wimmera,Mt William,RosesGap,14/03/2018 22:00,0.132,167.85
Wimmera,Mt William,RosesGap,14/03/2018 23:00,0.131,167.85
Wimmera,Mt William,RosesGap,15/03/2018 0:00,0.134,167.85
Wimmera,Mt William,RosesGap,15/03/2018 1:00,0.135,167.85
Wimmera,Mt William,RosesGap,15/03/2018 2:00,0.139,167.86
Wimmera,Mt William,RosesGap,15/03/2018 3:00,0.136,167.85
Wimmera,Mt William,RosesGap,15/03/2018 4:00,0.138,167.85
Wimmera,Mt William,RosesGap,15/03/2018 5:00,0.142,167.86
Wimmera,Mt William,RosesGap,15/03/2018 6:00,0.14,167.86
Wimmera,Mt William,RosesGap,15/03/2018 7:00,0.144,167.86
Wimmera,Mt William,RosesGap,15/03/2018 8:00,0.144,167.86
Wimmera,Mt William,RosesGap,15/03/2018 9:00,0.143,167.86
Wimmera,Mt William,RosesGap,15/03/2018 10:00,0.14,167.86
Wimmera,Mt William,RosesGap,15/03/2018 11:00,0.134,167.85
Wimmera,Mt William,RosesGap,15/03/2018 12:00,0.138,167.85
Wimmera,Mt William,RosesGap,15/03/2018 13:00,0.138,167.85
Wimmera,Mt William,RosesGap,15/03/2018 14:00,0.134,167.85
Wimmera,Mt William,RosesGap,15/03/2018 15:00,0.131,167.85
Wimmera,Mt William,RosesGap,15/03/2018 16:00,0.125,167.84
Wimmera,Mt William,RosesGap,15/03/2018 17:00,0.123,167.84
Wimmera,Mt William,RosesGap,15/03/2018 18:00,0.121,167.84
Wimmera,Mt William,RosesGap,15/03/2018 19:00,0.121,167.84
Wimmera,Mt William,RosesGap,15/03/2018 20:00,0.116,167.83
Wimmera,Mt William,RosesGap,15/03/2018 21:00,0.129,167.85
Wimmera,Mt William,RosesGap,15/03/2018 22:00,0.12,167.84
Wimmera,Mt William,RosesGap,15/03/2018 23:00,0.118,167.83
Wimmera,Mt William,RosesGap,16/03/2018 0:00,0.113,167.83
Wimmera,Mt William,RosesGap,16/03/2018 1:00,0.116,167.83
Wimmera,Mt William,RosesGap,16/03/2018 2:00,0.115,167.83
Wimmera,Mt William,RosesGap,16/03/2018 3:00,0.117,167.83
Wimmera,Mt William,RosesGap,16/03/2018 4:00,0.11,167.83
Wimmera,Mt William,RosesGap,16/03/2018 5:00,0.108,167.82
Wimmera,Mt William,RosesGap,16/03/2018 6:00,0.11,167.83
Wimmera,Mt William,RosesGap,16/03/2018 7:00,0.109,167.83
Wimmera,Mt William,RosesGap,16/03/2018 8:00,0.106,167.82
Wimmera,Mt William,RosesGap,16/03/2018 9:00,0.104,167.82
Wimmera,Mt William,RosesGap,16/03/2018 10:00,0.1,167.82
Wimmera,Mt William,RosesGap,16/03/2018 11:00,0.092,167.81
Wimmera,Mt William,RosesGap,16/03/2018 12:00,0.094,167.81
Wimmera,Mt William,RosesGap,16/03/2018 13:00,0.085,167.8
Wimmera,Mt William,RosesGap,16/03/2018 14:00,0.086,167.8
Wimmera,Mt William,RosesGap,16/03/2018 15:00,0.082,167.8
Wimmera,Mt William,RosesGap,16/03/2018 16:00,0.076,167.79
Wimmera,Mt William,RosesGap,16/03/2018 17:00,0.077,167.79
Wimmera,Mt William,RosesGap,16/03/2018 18:00,0.073,167.79
Wimmera,Mt William,RosesGap,16/03/2018 19:00,0.071,167.79
Wimmera,Mt William,RosesGap,16/03/2018 20:00,0.075,167.79
Wimmera,Mt William,RosesGap,16/03/2018 21:00,0.071,167.79
Wimmera,Mt William,RosesGap,16/03/2018 22:00,0.075,167.79
Wimmera,Mt William,RosesGap,16/03/2018 23:00,0.072,167.79
Wimmera,Mt William,RosesGap,17/03/2018 0:00,0.068,167.78
Wimmera,Mt William,RosesGap,17/03/2018 1:00,0.075,167.79
Wimmera,Mt William,RosesGap,17/03/2018 2:00,0.072,167.79
Wimmera,Mt William,RosesGap,17/03/2018 3:00,0.068,167.78
Wimmera,Mt William,RosesGap,17/03/2018 4:00,0.073,167.79
Wimmera,Mt William,RosesGap,17/03/2018 5:00,0.075,167.79
Wimmera,Mt William,RosesGap,17/03/2018 6:00,0.066,167.78
Wimmera,Mt William,RosesGap,17/03/2018 7:00,0.07,167.79
Wimmera,Mt William,RosesGap,17/03/2018 8:00,0.075,167.79
Wimmera,Mt William,RosesGap,17/03/2018 9:00,0.068,167.78
Wimmera,Mt William,RosesGap,17/03/2018 10:00,0.063,167.78
Wimmera,Mt William,RosesGap,17/03/2018 11:00,0.069,167.79
Wimmera,Mt William,RosesGap,17/03/2018 12:00,0.055,167.77
Wimmera,Mt William,RosesGap,17/03/2018 13:00,0.047,167.76
Wimmera,Mt William,RosesGap,17/03/2018 14:00,0.048,167.76
Wimmera,Mt William,RosesGap,17/03/2018 15:00,0.043,167.76
Wimmera,Mt William,RosesGap,17/03/2018 16:00,0.048,167.76
Wimmera,Mt William,RosesGap,17/03/2018 17:00,0.04,167.76
Wimmera,Mt William,RosesGap,17/03/2018 18:00,0.041,167.76
Wimmera,Mt William,RosesGap,17/03/2018 19:00,0.042,167.76
Wimmera,Mt William,RosesGap,17/03/2018 20:00,0.042,167.76
Wimmera,Mt William,RosesGap,17/03/2018 21:00,0.046,167.76
Wimmera,Mt William,RosesGap,17/03/2018 22:00,0.042,167.76
Wimmera,Mt William,RosesGap,17/03/2018 23:00,0.05,167.77
Wimmera,Mt William,RosesGap,18/03/2018 0:00,0.045,167.76
Wimmera,Mt William,RosesGap,18/03/2018 1:00,0.044,167.76
Wimmera,Mt William,RosesGap,18/03/2018 2:00,0.05,167.77
Wimmera,Mt William,RosesGap,18/03/2018 3:00,0.046,167.76
Wimmera,Mt William,RosesGap,18/03/2018 4:00,0.046,167.76
Wimmera,Mt William,RosesGap,18/03/2018 5:00,0.051,167.77
Wimmera,Mt William,RosesGap,18/03/2018 6:00,0.05,167.77
Wimmera,Mt William,RosesGap,18/03/2018 7:00,0.058,167.77
Wimmera,Mt William,RosesGap,18/03/2018 8:00,0.05,167.77
Wimmera,Mt William,RosesGap,18/03/2018 9:00,0.05,167.77
Wimmera,Mt William,RosesGap,18/03/2018 10:00,0.05,167.77
Wimmera,Mt William,RosesGap,18/03/2018 11:00,0.049,167.77
Wimmera,Mt William,RosesGap,18/03/2018 12:00,0.042,167.76
Wimmera,Mt William,RosesGap,18/03/2018 13:00,0.044,167.76
Wimmera,Mt William,RosesGap,18/03/2018 14:00,0.041,167.76
Wimmera,Mt William,RosesGap,18/03/2018 15:00,0.04,167.76
Wimmera,Mt William,RosesGap,18/03/2018 16:00,0.04,167.76
Wimmera,Mt William,RosesGap,18/03/2018 17:00,0.036,167.75
Wimmera,Mt William,RosesGap,18/03/2018 18:00,0.034,167.75
Wimmera,Mt William,RosesGap,18/03/2018 19:00,0.037,167.75
Wimmera,Mt William,RosesGap,18/03/2018 20:00,0.037,167.75
Wimmera,Mt William,RosesGap,18/03/2018 21:00,0.032,167.75
Wimmera,Mt William,RosesGap,18/03/2018 22:00,0.036,167.75
Wimmera,Mt William,RosesGap,18/03/2018 23:00,0.03,167.75
Wimmera,Mt William,RosesGap,19/03/2018 0:00,0.032,167.75
Wimmera,Mt William,RosesGap,19/03/2018 1:00,0.036,167.75
Wimmera,Mt William,RosesGap,19/03/2018 2:00,0.037,167.75
Wimmera,Mt William,RosesGap,19/03/2018 3:00,0.037,167.75
Wimmera,Mt William,RosesGap,19/03/2018 4:00,0.038,167.75
Wimmera,Mt William,RosesGap,19/03/2018 5:00,0.042,167.76
Wimmera,Mt William,RosesGap,19/03/2018 6:00,0.039,167.76
Wimmera,Mt William,RosesGap,19/03/2018 7:00,0.039,167.76
Wimmera,Mt William,RosesGap,19/03/2018 8:00,0.034,167.75
Wimmera,Mt William,RosesGap,19/03/2018 9:00,0.041,167.76
Wimmera,Mt William,RosesGap,19/03/2018 10:00,0.032,167.75
Wimmera,Mt William,RosesGap,19/03/2018 11:00,0.036,167.75
Wimmera,Mt William,RosesGap,19/03/2018 12:00,0.026,167.74
Wimmera,Mt William,RosesGap,19/03/2018 13:00,0.027,167.74
Wimmera,Mt William,RosesGap,19/03/2018 14:00,0.027,167.74
Wimmera,Mt William,RosesGap,19/03/2018 15:00,0.029,167.75
Wimmera,Mt William,RosesGap,19/03/2018 16:00,0.029,167.75
Wimmera,Mt William,RosesGap,19/03/2018 17:00,0.03,167.75
Wimmera,Mt William,RosesGap,19/03/2018 18:00,0.031,167.75
Wimmera,Mt William,RosesGap,19/03/2018 19:00,0.025,167.74
Wimmera,Mt William,RosesGap,19/03/2018 20:00,0.025,167.74
Wimmera,Mt William,RosesGap,19/03/2018 21:00,0.029,167.75
Wimmera,Mt William,RosesGap,19/03/2018 22:00,0.015,167.73
Wimmera,Mt William,RosesGap,19/03/2018 23:00,0.028,167.74
Wimmera,Mt William,RosesGap,20/03/2018 0:00,0.025,167.74
Wimmera,Mt William,RosesGap,20/03/2018 1:00,0.03,167.75
Wimmera,Mt William,RosesGap,20/03/2018 2:00,0.03,167.75
Wimmera,Mt William,RosesGap,20/03/2018 3:00,0.031,167.75
Wimmera,Mt William,RosesGap,20/03/2018 4:00,0.031,167.75
Wimmera,Mt William,RosesGap,20/03/2018 5:00,0.032,167.75
Wimmera,Mt William,RosesGap,20/03/2018 6:00,0.03,167.75
Wimmera,Mt William,RosesGap,20/03/2018 7:00,0.031,167.75
Wimmera,Mt William,RosesGap,20/03/2018 8:00,0.034,167.75
Wimmera,Mt William,RosesGap,20/03/2018 9:00,0.032,167.75
Wimmera,Mt William,RosesGap,20/03/2018 10:00,0.032,167.75
Wimmera,Mt William,RosesGap,20/03/2018 11:00,0.028,167.74
Wimmera,Mt William,RosesGap,20/03/2018 12:00,0.03,167.75
Wimmera,Mt William,RosesGap,20/03/2018 13:00,0.024,167.74
Wimmera,Mt William,RosesGap,20/03/2018 14:00,0.027,167.74
Wimmera,Mt William,RosesGap,20/03/2018 15:00,0.027,167.74
Wimmera,Mt William,RosesGap,20/03/2018 16:00,0.026,167.74
Wimmera,Mt William,RosesGap,20/03/2018 17:00,0.03,167.75
Wimmera,Mt William,RosesGap,20/03/2018 18:00,0.023,167.74
Wimmera,Mt William,RosesGap,20/03/2018 19:00,0.022,167.74
Wimmera,Mt William,RosesGap,20/03/2018 20:00,0.021,167.74
Wimmera,Mt William,RosesGap,20/03/2018 21:00,0.026,167.74
Wimmera,Mt William,RosesGap,20/03/2018 22:00,0.022,167.74
Wimmera,Mt William,RosesGap,20/03/2018 23:00,0.024,167.74
Wimmera,Mt William,RosesGap,21/03/2018 0:00,0.032,167.75
Wimmera,Mt William,RosesGap,21/03/2018 1:00,0.028,167.74
Wimmera,Mt William,RosesGap,21/03/2018 2:00,0.027,167.74
Wimmera,Mt William,RosesGap,21/03/2018 3:00,0.026,167.74
Wimmera,Mt William,RosesGap,21/03/2018 4:00,0.027,167.74
Wimmera,Mt William,RosesGap,21/03/2018 5:00,0.023,167.74
Wimmera,Mt William,RosesGap,21/03/2018 6:00,0.03,167.75
Wimmera,Mt William,RosesGap,21/03/2018 7:00,0.03,167.75
Wimmera,Mt William,RosesGap,21/03/2018 8:00,0.03,167.75
Wimmera,Mt William,RosesGap,21/03/2018 9:00,0.028,167.74
Wimmera,Mt William,RosesGap,21/03/2018 10:00,0.023,167.74
Wimmera,Mt William,RosesGap,21/03/2018 11:00,0.018,167.73
Wimmera,Mt William,RosesGap,21/03/2018 12:00,0.02,167.74
Wimmera,Mt William,RosesGap,21/03/2018 13:00,0.015,167.73
Wimmera,Mt William,RosesGap,21/03/2018 14:00,0.016,167.73
Wimmera,Mt William,RosesGap,21/03/2018 15:00,0.015,167.73
Wimmera,Mt William,RosesGap,21/03/2018 16:00,0.017,167.73
Wimmera,Mt William,RosesGap,21/03/2018 17:00,0.012,167.73
Wimmera,Mt William,RosesGap,21/03/2018 18:00,0.012,167.73
Wimmera,Mt William,RosesGap,21/03/2018 19:00,0.01,167.73
Wimmera,Mt William,RosesGap,21/03/2018 20:00,0.016,167.73
Wimmera,Mt William,RosesGap,21/03/2018 21:00,0.016,167.73
Wimmera,Mt William,RosesGap,21/03/2018 22:00,0.02,167.74
Wimmera,Mt William,RosesGap,21/03/2018 23:00,0.024,167.74
Wimmera,Mt William,RosesGap,22/03/2018 0:00,0.016,167.73
Wimmera,Mt William,RosesGap,22/03/2018 1:00,0.021,167.74
Wimmera,Mt William,RosesGap,22/03/2018 2:00,0.023,167.74
Wimmera,Mt William,RosesGap,22/03/2018 3:00,0.023,167.74
Wimmera,Mt William,RosesGap,22/03/2018 4:00,0.027,167.74
Wimmera,Mt William,RosesGap,22/03/2018 5:00,0.021,167.74
Wimmera,Mt William,RosesGap,22/03/2018 6:00,0.025,167.74
Wimmera,Mt William,RosesGap,22/03/2018 7:00,0.023,167.74
Wimmera,Mt William,RosesGap,22/03/2018 8:00,0.023,167.74
Wimmera,Mt William,RosesGap,22/03/2018 9:00,0.024,167.74
Wimmera,Mt William,RosesGap,22/03/2018 10:00,0.031,167.75
Wimmera,Mt William,RosesGap,22/03/2018 11:00,0.021,167.74
Wimmera,Mt William,RosesGap,22/03/2018 12:00,0.015,167.73
Wimmera,Mt William,RosesGap,22/03/2018 13:00,0.013,167.73
Wimmera,Mt William,RosesGap,22/03/2018 14:00,0.015,167.73
Wimmera,Mt William,RosesGap,22/03/2018 15:00,0.016,167.73
Wimmera,Mt William,RosesGap,22/03/2018 16:00,0.011,167.73
Wimmera,Mt William,RosesGap,22/03/2018 17:00,0.015,167.73
Wimmera,Mt William,RosesGap,22/03/2018 18:00,0.009,167.73
Wimmera,Mt William,RosesGap,22/03/2018 19:00,0.015,167.73
Wimmera,Mt William,RosesGap,22/03/2018 20:00,0.016,167.73
Wimmera,Mt William,RosesGap,22/03/2018 21:00,0.017,167.73
Wimmera,Mt William,RosesGap,22/03/2018 22:00,0.023,167.74
Wimmera,Mt William,RosesGap,22/03/2018 23:00,0.018,167.73
Wimmera,Mt William,RosesGap,23/03/2018 0:00,0.022,167.74
Wimmera,Mt William,RosesGap,23/03/2018 1:00,0.02,167.74
Wimmera,Mt William,RosesGap,23/03/2018 2:00,0.022,167.74
Wimmera,Mt William,RosesGap,23/03/2018 3:00,0.021,167.74
Wimmera,Mt William,RosesGap,23/03/2018 4:00,0.021,167.74
Wimmera,Mt William,RosesGap,23/03/2018 5:00,0.024,167.74
Wimmera,Mt William,RosesGap,23/03/2018 6:00,0.024,167.74
Wimmera,Mt William,RosesGap,23/03/2018 7:00,0.025,167.74
Wimmera,Mt William,RosesGap,23/03/2018 8:00,0.022,167.74
Wimmera,Mt William,RosesGap,23/03/2018 9:00,0.024,167.74
Wimmera,Mt William,RosesGap,23/03/2018 10:00,0.027,167.74
Wimmera,Mt William,RosesGap,23/03/2018 11:00,0.017,167.73
Wimmera,Mt William,RosesGap,23/03/2018 12:00,0.015,167.73
Wimmera,Mt William,RosesGap,23/03/2018 13:00,0.011,167.73
Wimmera,Mt William,RosesGap,23/03/2018 14:00,0.01,167.73
Wimmera,Mt William,RosesGap,23/03/2018 15:00,0.013,167.73
Wimmera,Mt William,RosesGap,23/03/2018 16:00,0.012,167.73
Wimmera,Mt William,RosesGap,23/03/2018 17:00,0.01,167.73
Wimmera,Mt William,RosesGap,23/03/2018 18:00,0.011,167.73
Wimmera,Mt William,RosesGap,23/03/2018 19:00,0.013,167.73
Wimmera,Mt William,RosesGap,23/03/2018 20:00,0.014,167.73
Wimmera,Mt William,RosesGap,23/03/2018 21:00,0.018,167.73
Wimmera,Mt William,RosesGap,23/03/2018 22:00,0.018,167.73
Wimmera,Mt William,RosesGap,23/03/2018 23:00,0.02,167.74
Wimmera,Mt William,RosesGap,24/03/2018 0:00,0.018,167.73
Wimmera,Mt William,RosesGap,24/03/2018 1:00,0.027,167.74
Wimmera,Mt William,RosesGap,24/03/2018 2:00,0.015,167.73
Wimmera,Mt William,RosesGap,24/03/2018 3:00,0.02,167.74
Wimmera,Mt William,RosesGap,24/03/2018 4:00,0.021,167.74
Wimmera,Mt William,RosesGap,24/03/2018 5:00,0.022,167.74
Wimmera,Mt William,RosesGap,24/03/2018 6:00,0.022,167.74
Wimmera,Mt William,RosesGap,24/03/2018 7:00,0.022,167.74
Wimmera,Mt William,RosesGap,24/03/2018 8:00,0.024,167.74
Wimmera,Mt William,RosesGap,24/03/2018 9:00,0.029,167.75
Wimmera,Mt William,RosesGap,24/03/2018 10:00,0.035,167.75
Wimmera,Mt William,RosesGap,24/03/2018 11:00,0.028,167.74
Wimmera,Mt William,RosesGap,24/03/2018 12:00,0.015,167.73
Wimmera,Mt William,RosesGap,24/03/2018 13:00,-0.003,167.71
Wimmera,Mt William,RosesGap,24/03/2018 14:00,0.005,167.72
Wimmera,Mt William,RosesGap,24/03/2018 15:00,0.012,167.73
Wimmera,Mt William,RosesGap,24/03/2018 16:00,0.029,167.75
Wimmera,Mt William,RosesGap,24/03/2018 17:00,0.025,167.74
Wimmera,Mt William,RosesGap,24/03/2018 18:00,0.025,167.74
Wimmera,Mt William,RosesGap,24/03/2018 19:00,0.025,167.74
Wimmera,Mt William,RosesGap,24/03/2018 20:00,0.027,167.74
Wimmera,Mt William,RosesGap,24/03/2018 21:00,0.028,167.74
Wimmera,Mt William,RosesGap,24/03/2018 22:00,0.032,167.75
Wimmera,Mt William,RosesGap,24/03/2018 23:00,0.023,167.74
Wimmera,Mt William,RosesGap,25/03/2018 0:00,0.033,167.75
Wimmera,Mt William,RosesGap,25/03/2018 1:00,0.032,167.75
Wimmera,Mt William,RosesGap,25/03/2018 2:00,0.031,167.75
Wimmera,Mt William,RosesGap,25/03/2018 3:00,0.038,167.75
Wimmera,Mt William,RosesGap,25/03/2018 4:00,0.032,167.75
Wimmera,Mt William,RosesGap,25/03/2018 5:00,0.04,167.76
Wimmera,Mt William,RosesGap,25/03/2018 6:00,0.029,167.75
Wimmera,Mt William,RosesGap,25/03/2018 7:00,0.036,167.75
Wimmera,Mt William,RosesGap,25/03/2018 8:00,0.038,167.75
Wimmera,Mt William,RosesGap,25/03/2018 9:00,0.036,167.75
Wimmera,Mt William,RosesGap,25/03/2018 10:00,0.033,167.75
Wimmera,Mt William,RosesGap,25/03/2018 11:00,0.042,167.76
Wimmera,Mt William,RosesGap,25/03/2018 12:00,0.037,167.75
Wimmera,Mt William,RosesGap,25/03/2018 13:00,0.042,167.76
Wimmera,Mt William,RosesGap,25/03/2018 14:00,0.037,167.75
Wimmera,Mt William,RosesGap,25/03/2018 15:00,0.036,167.75
Wimmera,Mt William,RosesGap,25/03/2018 16:00,0.033,167.75
Wimmera,Mt William,RosesGap,25/03/2018 17:00,0.038,167.75
Wimmera,Mt William,RosesGap,25/03/2018 18:00,0.037,167.75
Wimmera,Mt William,RosesGap,25/03/2018 19:00,0.042,167.76
Wimmera,Mt William,RosesGap,25/03/2018 20:00,0.045,167.76
Wimmera,Mt William,RosesGap,25/03/2018 21:00,0.046,167.76
Wimmera,Mt William,RosesGap,25/03/2018 22:00,0.046,167.76
Wimmera,Mt William,RosesGap,25/03/2018 23:00,0.044,167.76
Wimmera,Mt William,RosesGap,26/03/2018 0:00,0.044,167.76
Wimmera,Mt William,RosesGap,26/03/2018 1:00,0.043,167.76
Wimmera,Mt William,RosesGap,26/03/2018 2:00,0.04,167.76
Wimmera,Mt William,RosesGap,26/03/2018 3:00,0.042,167.76
Wimmera,Mt William,RosesGap,26/03/2018 4:00,0.043,167.76
Wimmera,Mt William,RosesGap,26/03/2018 5:00,0.041,167.76
Wimmera,Mt William,RosesGap,26/03/2018 6:00,0.04,167.76
Wimmera,Mt William,RosesGap,26/03/2018 7:00,0.043,167.76
Wimmera,Mt William,RosesGap,26/03/2018 8:00,0.04,167.76
Wimmera,Mt William,RosesGap,26/03/2018 9:00,0.038,167.75
Wimmera,Mt William,RosesGap,26/03/2018 10:00,0.038,167.75
Wimmera,Mt William,RosesGap,26/03/2018 11:00,0.037,167.75
Wimmera,Mt William,RosesGap,26/03/2018 12:00,0.037,167.75
Wimmera,Mt William,RosesGap,26/03/2018 13:00,0.038,167.75
Wimmera,Mt William,RosesGap,26/03/2018 14:00,0.03,167.75
Wimmera,Mt William,RosesGap,26/03/2018 15:00,0.034,167.75
Wimmera,Mt William,RosesGap,26/03/2018 16:00,0.038,167.75
Wimmera,Mt William,RosesGap,26/03/2018 17:00,0.035,167.75
Wimmera,Mt William,RosesGap,26/03/2018 18:00,0.037,167.75
Wimmera,Mt William,RosesGap,26/03/2018 19:00,0.031,167.75
Wimmera,Mt William,RosesGap,26/03/2018 20:00,0.038,167.75
Wimmera,Mt William,RosesGap,26/03/2018 21:00,0.035,167.75
Wimmera,Mt William,RosesGap,26/03/2018 22:00,0.036,167.75
Wimmera,Mt William,RosesGap,26/03/2018 23:00,0.039,167.76
Wimmera,Mt William,RosesGap,27/03/2018 0:00,0.037,167.75
Wimmera,Mt William,RosesGap,27/03/2018 1:00,0.04,167.76
Wimmera,Mt William,RosesGap,27/03/2018 2:00,0.04,167.76
Wimmera,Mt William,RosesGap,27/03/2018 3:00,0.038,167.75
Wimmera,Mt William,RosesGap,27/03/2018 4:00,0.038,167.75
Wimmera,Mt William,RosesGap,27/03/2018 5:00,0.039,167.76
Wimmera,Mt William,RosesGap,27/03/2018 6:00,0.041,167.76
Wimmera,Mt William,RosesGap,27/03/2018 7:00,0.037,167.75
Wimmera,Mt William,RosesGap,27/03/2018 8:00,0.041,167.76
Wimmera,Mt William,RosesGap,27/03/2018 9:00,0.035,167.75
Wimmera,Mt William,RosesGap,27/03/2018 10:00,0.038,167.75
Wimmera,Mt William,RosesGap,27/03/2018 11:00,0.036,167.75
Wimmera,Mt William,RosesGap,27/03/2018 12:00,0.032,167.75
Wimmera,Mt William,RosesGap,27/03/2018 13:00,0.031,167.75
Wimmera,Mt William,RosesGap,27/03/2018 14:00,0.034,167.75
Wimmera,Mt William,RosesGap,27/03/2018 15:00,0.032,167.75
Wimmera,Mt William,RosesGap,27/03/2018 16:00,0.033,167.75
Wimmera,Mt William,RosesGap,27/03/2018 17:00,0.033,167.75
Wimmera,Mt William,RosesGap,27/03/2018 18:00,0.032,167.75
Wimmera,Mt William,RosesGap,27/03/2018 19:00,0.03,167.75
Wimmera,Mt William,RosesGap,27/03/2018 20:00,0.04,167.76
Wimmera,Mt William,RosesGap,27/03/2018 21:00,0.032,167.75
Wimmera,Mt William,RosesGap,27/03/2018 22:00,0.033,167.75
Wimmera,Mt William,RosesGap,27/03/2018 23:00,0.032,167.75
Wimmera,Mt William,RosesGap,28/03/2018 0:00,0.04,167.76
Wimmera,Mt William,RosesGap,28/03/2018 1:00,0.038,167.75
Wimmera,Mt William,RosesGap,28/03/2018 2:00,0.032,167.75
Wimmera,Mt William,RosesGap,28/03/2018 3:00,0.03,167.75
Wimmera,Mt William,RosesGap,28/03/2018 4:00,0.034,167.75
Wimmera,Mt William,RosesGap,28/03/2018 5:00,0.035,167.75
Wimmera,Mt William,RosesGap,28/03/2018 6:00,0.037,167.75
Wimmera,Mt William,RosesGap,28/03/2018 7:00,0.038,167.75
Wimmera,Mt William,RosesGap,28/03/2018 8:00,0.039,167.76
Wimmera,Mt William,RosesGap,28/03/2018 9:00,0.033,167.75
